source,target,weight
user1953,user2854,2
user1953,user2867,2
user1953,user2914,2
user1953,user2933,2
user592,user2045,1
user2045,user592,1
user2897,user2590,1
user2590,user2897,1
user2045,user492,2
user2877,user923,-1
user2266,user923,-5
user905,user2955,1
user2955,user905,1
user2266,user2956,1
user2877,user654,-1
user2956,user2266,1
user1712,user1629,1
user1629,user1712,1
user2877,user2871,-1
user2877,user522,-1
user2877,user257,-1
user2125,user1815,2
user492,user2725,1
user492,user2045,2
user1953,user2959,1
user2955,user2861,1
user2959,user1953,1
user2861,user2955,1
user1922,user1953,2
user304,user2961,3
user1899,user1840,1
user1840,user1899,1
user1899,user1185,2
user1922,user2961,1
user1810,user2944,2
user592,user1810,5
user1810,user592,5
user2733,user2962,1
user2962,user2733,1
user2962,user2498,-1
user2763,user2963,1
user2963,user2763,1
user2963,user2960,1
user2857,user2964,5
user1810,user2965,1
user2635,user2862,1
user2862,user2635,1
user546,user1899,2
user905,user2948,1
user2063,user2266,1
user2266,user2063,1
user2948,user905,1
user2960,user2948,1
user2948,user2960,1
user2858,user2485,3
user13,user25,10
user2845,user25,-1
user2070,user1611,1
user2642,user2968,1
user1810,user2110,1
user2642,user2758,1
user2642,user2600,1
user2642,user2524,1
user135,user2943,1
user481,user2970,-10
user2943,user135,3
user2110,user1810,2
user1810,user1975,4
user2658,user791,1
user791,user2658,2
user1810,user1911,7
user2725,user2812,3
user2812,user2725,3
user1584,user1624,3
user2296,user2944,2
user2944,user2296,2
user35,user2971,1
user35,user2972,1
user2903,user96,1
user96,user2903,1
user2552,user1543,-10
user1502,user1529,1
user1529,user1502,1
user2974,user1396,1
user1396,user2063,2
user2899,user35,2
user1396,user2943,1
user1953,user2975,1
user2975,user1953,1
user35,user2976,1
user35,user2943,1
user2976,user35,1
user2165,user2174,1
user2174,user2165,1
user41,user1810,1
user1810,user41,1
user2943,user35,2
user2977,user2110,1
user2110,user2977,1
user2943,user1396,1
user2944,user2725,1
user2725,user2944,1
user2962,user13,1
user2728,user2880,2
user2582,user2978,3
user2978,user2582,3
user2944,user2110,2
user2110,user2944,2
user2805,user2725,3
user2725,user2805,3
user1815,user905,6
user2805,user41,1
user41,user2805,1
user2187,user2908,3
user2656,user1851,3
user2733,user2028,2
user13,user2962,1
user2962,user2780,1
user2780,user2962,1
user791,user13,1
user13,user791,1
user2484,user2028,1
user2028,user2484,3
user178,user2388,3
user2725,user2901,2
user2908,user2187,3
user2945,user894,-10
user2214,user2948,1
user2795,user1899,1
user1899,user2795,1
user2962,user2725,1
user2725,user2962,1
user2725,user2795,4
user2795,user2725,4
user3598,user2028,1
user2028,user3598,1
user2028,user2980,2
user2296,user304,4
user2980,user2028,2
user2962,user2658,1
user2962,user135,1
user2252,user2934,1
user2934,user2252,1
user2961,user1922,1
user2080,user2982,1
user2861,user2725,1
user2982,user2080,1
user2982,user35,2
user2725,user2861,2
user2733,user1529,1
user1529,user2733,1
user2929,user1810,1
user1693,user2194,-1
user2194,user1693,-1
user2194,user1383,-10
user2725,user171,1
user171,user2725,1
user1615,user2388,1
user35,user2983,2
user2983,user35,2
user2552,user2125,2
user2125,user2984,1
user2582,user861,1
user2981,user2725,3
user35,user2985,1
user35,user2986,1
user2315,user2981,1
user2981,user2315,1
user2981,user2929,1
user2929,user2981,1
user1810,user2333,1
user2333,user1810,1
user2688,user1810,1
user2688,user2866,-3
user13,user606,-1
user13,user2498,-10
user2973,user1775,1
user1916,user2988,1
user35,user2989,1
user35,user2772,1
user2989,user35,1
user35,user2990,1
user1611,user2070,1
user2725,user2981,4
user2733,user2397,2
user2397,user2733,1
user1953,user2991,1
user2991,user1953,1
user1953,user2763,1
user2763,user1953,1
user2877,user530,-1
user1899,user2992,1
user2763,user2943,2
user2877,user262,-1
user2877,user200,-1
user2877,user387,-1
user2877,user166,-1
user2992,user1899,1
user2981,user2993,2
user2981,user2642,1
user2943,user2763,1
user2993,user2642,5
user2993,user2981,2
user1810,user2992,-1
user2642,user2994,1
user2994,user2642,1
user2929,user2388,1
user2963,user2725,1
user2963,user1899,2
user1899,user2963,1
user2635,user2952,1
user2952,user2635,1
user2772,user35,1
user2073,user2971,1
user2028,user1629,2
user1629,user2028,1
user2901,user361,1
user2877,user1332,-1
user2877,user378,-1
user2725,user361,2
user1396,user2995,1
user2995,user1396,1
user2174,user2498,-10
user2725,user1396,3
user2877,user827,-1
user2388,user2733,1
user2829,user2028,1
user2028,user2829,1
user1765,user2067,-10
user539,user2388,-1
user1396,user539,1
user2328,user72,1
user72,user2328,1
user2214,user1899,2
user1899,user2214,2
user2076,user2017,-10
user2795,user2017,-10
user2485,user2284,1
user2284,user2485,1
user2246,user1555,1
user2948,user2214,1
user2934,user1502,1
user1502,user2934,1
user1585,user1331,-10
user1585,user1846,-1
user1953,user2997,1
user2997,user1953,1
user1810,user100,1
user100,user1810,1
user1585,user2998,1
user2998,user1585,1
user1746,user2940,1
user2940,user1746,1
user2725,user35,1
user35,user2725,1
user1905,user1473,1
user1473,user1905,1
user2940,user2999,1
user2999,user2940,1
user2940,user3000,1
user3000,user2940,1
user2987,user2176,1
user2176,user2987,1
user2940,user2262,1
user2262,user2940,1
user2918,user2940,1
user2067,user3001,2
user2711,user2996,-10
user3001,user2067,2
user2296,user2942,1
user2942,user2296,1
user3598,user1403,1
user2688,user2028,10
user2214,user2045,2
user2214,user2901,2
user2388,user2076,1
user3002,user2940,1
user2940,user3002,1
user2590,user3001,1
user3001,user2590,1
user35,user2980,1
user2235,user2964,4
user270,user1810,1
user1810,user270,1
user2877,user443,-1
user2877,user80,-1
user2397,user1585,1
user2877,user1368,-1
user2877,user273,-1
user2826,user2635,1
user2795,user1656,1
user2266,user502,-5
user3005,user1585,1
user1585,user3005,1
user2877,user462,-1
user2877,user502,-1
user3003,user2733,10
user2733,user3003,1
user1565,user1810,2
user1810,user1565,2
user2642,user2993,2
user2642,user2496,1
user2496,user2642,2
user2725,user2943,1
user2642,user2926,-10
user2809,user2642,1
user2642,user2809,1
user2296,user2590,1
user2590,user2296,1
user35,user3008,1
user1217,user3009,1
user1217,user2829,1
user1953,user3010,1
user3010,user1953,10
user3011,user1953,1
user2829,user1217,5
user2950,user3012,1
user3012,user2950,1
user2028,user2725,9
user1810,user2987,2
user2788,user570,-10
user2028,user3013,3
user2642,user3006,1
user3006,user2642,1
user3006,user523,1
user2647,user2485,10
user3006,user3015,1
user2939,user2888,1
user2939,user1764,1
user2888,user2939,1
user35,user3006,1
user3006,user35,1
user2933,user3016,1
user3016,user2933,1
user242,user2635,2
user2635,user3017,1
user141,user2318,1
user2318,user141,1
user2558,user2635,1
user2635,user2558,1
user2635,user3018,1
user141,user2125,2
user3017,user2635,1
user3015,user1334,1
user3015,user3006,5
user3015,user2934,1
user1953,user905,2
user3015,user2933,1
user3018,user2861,1
user2861,user3018,1
user2642,user2788,2
user2788,user2642,10
user2028,user2993,1
user2931,user1953,1
user2728,user2049,1
user2049,user2728,2
user2763,user3006,3
user3019,user1396,1
user2934,user3015,-10
user3020,user2028,1
user2725,user2028,10
user2176,user2496,1
user2496,user2176,1
user3009,user1217,1
user2944,user1810,3
user2028,user2176,5
user2028,user2777,1
user35,user3021,1
user2183,user35,5
user35,user2183,2
user35,user1897,5
user2934,user3022,-10
user1396,user2974,-9
user2877,user243,-1
user1810,user3023,1
user3023,user1810,1
user2877,user2135,-1
user2878,user2269,2
user2635,user2874,1
user2874,user2635,2
user3019,user2252,1
user539,user3025,-1
user2296,user2563,1
user3006,user2763,3
user2563,user2296,1
user2563,user35,1
user1555,user2246,10
user112,user3026,1
user1916,user2710,1
user2710,user1916,1
user2992,user3027,8
user35,user3028,1
user2887,user3027,2
user2861,user3029,1
user2635,user3030,1
user2364,user1624,3
user540,user3031,1
user3031,user540,1
user3029,user2455,1
user3026,user112,1
user2266,user2103,-5
user2877,user2103,-1
user2430,user2427,5
user2344,user3021,1
user3021,user2344,1
user2770,user2427,5
user1499,user1753,-1
user2067,user3019,-5
user2950,user1810,2
user1810,user2950,1
user2296,user2609,2
user2609,user2296,2
user4,user2998,1
user2998,user4,1
user2388,user2950,1
user2950,user2388,1
user2296,user2929,-1
user2388,user2929,1
user1810,user2929,-1
user2897,user2763,2
user1894,user2485,1
user2385,user1846,-1
user2770,user492,3
user2635,user3033,1
user2127,user1693,2
user35,user415,1
user2485,user2402,1
user2402,user2485,1
user3031,user1953,1
user2730,user2635,2
user2485,user1894,1
user2726,user1899,1
user1899,user2726,1
user2555,user1334,1
user2877,user1196,-1
user1953,user3006,2
user3006,user1953,5
user2925,user1810,1
user1810,user2925,1
user2901,user2388,1
user3034,user2688,1
user2877,user853,-1
user2877,user1674,-1
user361,user2201,1
user2201,user361,1
user2262,user1810,3
user3006,user2262,1
user2262,user3006,1
user3006,user2125,4
user2125,user3006,2
user2942,user2950,1
user2950,user2942,1
user1396,user3019,-10
user2296,user2969,1
user2969,user2296,1
user2725,user2733,9
user1899,user2725,2
user2725,user1899,2
user2427,user1635,1
user2427,user2770,5
user2763,user2897,1
user2775,user2710,1
user2710,user2775,1
user2763,user2976,1
user2976,user2763,1
user2777,user2028,1
user2647,user2725,1
user2635,user3035,1
user3035,user2635,1
user2635,user2739,1
user2739,user2635,2
user2485,user2906,1
user2906,user2485,1
user2762,user3036,2
user3036,user2762,2
user2252,user3019,-10
user1396,user1566,8
user1953,user3003,-1
user2266,user3003,-3
user1953,user3037,1
user3037,user1953,1
user2402,user2688,1
user2688,user2402,1
user1819,user2296,2
user3037,user35,1
user1953,user3038,1
user2269,user2878,2
user2658,user2688,1
user2269,user2090,-10
user3036,user1227,2
user905,user2090,-10
user2388,user2795,1
user2795,user2388,1
user3038,user1953,3
user35,user3041,1
user2485,user2647,10
user2485,user3040,1
user2635,user3037,1
user2176,user2835,1
user2176,user2777,1
user3036,user2028,1
user3041,user35,1
user2777,user2176,1
user3036,user2897,1
user2897,user3036,1
user304,user2485,1
user1953,user2343,1
user2343,user1953,2
user415,user35,1
user2110,user3036,2
user1953,user216,1
user304,user1953,8
user1953,user304,8
user570,user2788,-4
user3040,user2775,1
user3040,user35,1
user3040,user2485,1
user2028,user3045,1
user3045,user2028,1
user171,user2943,1
user2943,user171,1
user2993,user2028,2
user2897,user2892,1
user2892,user2897,2
user2688,user3034,1
user1693,user1953,1
user1953,user1693,3
user1227,user3036,5
user2733,user1815,1
user1396,user3025,-2
user2028,user2610,2
user2610,user2028,2
user1899,user2176,2
user2176,user1899,2
user2934,user1899,2
user2805,user3046,1
user3046,user2805,1
user2889,user2635,1
user2635,user2889,1
user1675,user3000,1
user3000,user1675,1
user2901,user3044,1
user2028,user520,1
user2028,user2901,3
user2901,user2028,3
user2642,user3048,1
user2934,user2315,1
user2315,user2934,1
user1352,user2194,-1
user2028,user2558,2
user2558,user2028,2
user3044,user2901,1
user1317,user2880,2
user2880,user539,2
user1810,user3049,3
user7,user3050,1
user3050,user7,1
user1318,user3025,1
user1318,user2880,-3
user2388,user1656,1
user1217,user23,10
user135,user3025,-10
user35,user3051,1
user1786,user2269,1
user2775,user3052,1
user2775,user3040,1
user2775,user2830,1
user1396,user135,4
user2934,user2688,2
user2688,user3036,1
user2028,user2110,3
user1953,user2624,1
user35,user3053,2
user1953,user2511,1
user3053,user35,3
user2296,user2934,1
user2725,user3054,1
user3054,user2725,1
user2028,user1746,3
user2028,user2733,3
user2028,user2686,1
user2028,user2762,2
user2028,user2351,1
user2725,user3055,1
user3055,user2725,1
user522,user1899,1
user1899,user522,1
user35,user1462,1
user1615,user3058,1
user96,user2333,1
user3036,user2110,1
user1565,user2892,1
user2892,user1565,1
user3059,user2125,1
user2688,user2658,1
user2934,user2658,1
user3036,user2688,1
user2178,user2125,3
user2949,user1953,5
user7,user2174,1
user2174,user7,1
user1615,user3060,1
user3060,user1615,1
user1217,user1611,2
user1611,user1217,2
user520,user2028,1
user1953,user3035,1
user1953,user3063,1
user3063,user1953,5
user522,user1693,1
user1693,user522,1
user2642,user1810,2
user1810,user2642,2
user493,user1334,1
user1201,user2028,-1
user2880,user2028,3
user2028,user3054,1
user3054,user2028,1
user35,user3064,1
user7,user2943,1
user3060,user3065,1
user2370,user3066,2
user2962,user2370,2
user2775,user3067,1
user2775,user3068,1
user3064,user35,2
user1615,user2281,2
user2943,user7,1
user2028,user2943,2
user2943,user2028,1
user1629,user1719,2
user3065,user3060,1
user1953,user3070,1
user1953,user3069,1
user3070,user1953,1
user2416,user1953,1
user1953,user2416,1
user2045,user2880,1
user2880,user2045,1
user2880,user2688,1
user2688,user2880,4
user1953,user2895,1
user1899,user3073,1
user2642,user2388,1
user2642,user1953,3
user1953,user2642,3
user1953,user3075,1
user3075,user1953,1
user2963,user2642,1
user2642,user2963,1
user1953,user2730,3
user1953,user2388,1
user2725,user2963,1
user2688,user2725,4
user6,user2028,1
user2710,user1899,1
user6,user1363,8
user6,user10,3
user6,user1,8
user1899,user2710,1
user3067,user2775,1
user3067,user35,1
user2269,user1786,1
user2266,user3059,-5
user2266,user3027,-5
user2880,user2110,1
user2880,user2948,1
user1386,user2880,-1
user2835,user2763,4
user1386,user1201,10
user2388,user2110,1
user2110,user2388,1
user2658,user1877,3
user2658,user1318,3
user1810,user2876,3
user2388,user2948,2
user2876,user1810,3
user2328,user3076,1
user3076,user2328,1
user2388,user3071,-1
user2897,user3076,1
user3076,user2897,1
user2658,user13,3
user361,user3025,-1
user3044,user2388,1
user2388,user3044,1
user2125,user2679,3
user2679,user2125,5
user41,user3598,2
user3598,user41,2
user2080,user2281,2
user1615,user2233,1
user2233,user1615,1
user3069,user1953,3
user1953,user2378,2
user2378,user1953,2
user2711,user2970,-10
user35,user149,2
user149,user35,4
user149,user1615,5
user1615,user149,5
user2835,user2176,1
user2763,user2835,4
user3018,user3077,1
user2963,user35,1
user35,user2963,1
user2647,user2635,10
user3000,user2977,2
user2977,user3000,2
user3045,user3078,1
user3078,user3045,1
user1334,user2252,1
user2252,user1334,1
user2763,user2688,2
user2688,user2733,1
user2688,user312,1
user2388,user25,9
user3045,user25,10
user1832,user2733,2
user2733,user1832,2
user2388,user1815,1
user2642,user3080,1
user3080,user2642,2
user3081,user3018,1
user1615,user35,3
user1615,user1217,2
user3018,user3082,1
user3082,user3018,1
user1752,user2885,3
user2885,user1752,2
user1752,user1585,1
user3045,user2861,2
user2861,user3045,1
user1953,user3083,1
user3083,user1953,1
user1953,user3011,3
user1953,user3033,1
user3033,user1953,1
user1953,user2828,1
user2828,user1953,1
user1953,user3084,1
user3084,user1953,1
user1810,user2692,3
user2201,user3056,2
user3056,user2201,1
user1953,user3085,1
